"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        1602,      -4.854694436,       -1.51927098,      -3.584151381,       1.464927251,    -0.03503622911,       2.848432114
          0,           0,        1603,      -4.854694544,      -1.519271079,      -3.584151643,       1.464927148,    -0.03521744242,       2.848212039
          0,           0,        1604,      -4.854694652,      -1.519271179,      -3.584151904,       1.464927045,    -0.03539851337,       2.847991944
          0,           0,        1605,      -4.854694759,      -1.519271279,      -3.584152163,       1.464926942,    -0.03557944597,       2.847771829
          0,           0,        1606,      -4.854694867,      -1.519271379,      -3.584152422,        1.46492684,    -0.03576024525,       2.847551695
          0,           0,        1607,      -4.854694975,      -1.519271478,      -3.584152679,       1.464926737,    -0.03594091703,       2.847331544
          0,           0,        1608,      -4.854695083,      -1.519271578,      -3.584152935,       1.464926634,    -0.03612146768,       2.847111377
          0,           0,        1609,       -4.85469519,      -1.519271678,      -3.584153191,       1.464926531,    -0.03630190388,       2.846891194
          0,           0,        1610,      -4.854695298,      -1.519271778,      -3.584153445,       1.464926429,    -0.03648223247,       2.846670999
          0,           0,        1611,      -4.854695406,      -1.519271878,      -3.584153698,       1.464926326,    -0.03666246018,        2.84645079
          0,           0,        1612,      -4.854695514,      -1.519271977,       -3.58415395,       1.464926223,    -0.03684259346,       2.846230571
          0,           0,        1613,      -4.854695621,      -1.519272077,      -3.584154201,        1.46492612,     -0.0370226384,       2.846010342
          0,           0,        1614,      -4.854695729,      -1.519272177,      -3.584154451,       1.464926018,    -0.03720260057,       2.845790105
          0,           0,        1615,      -4.854695837,      -1.519272277,        -3.5841547,       1.464925915,    -0.03738248496,        2.84556986
          0,           0,        1616,      -4.854695945,      -1.519272376,      -3.584154948,       1.464925812,    -0.03756229598,        2.84534961
          0,           0,        1617,      -4.854696052,      -1.519272476,      -3.584155195,        1.46492571,    -0.03774203738,       2.845129356
          0,           0,        1618,       -4.85469616,      -1.519272576,      -3.584155441,       1.464925607,    -0.03792171235,       2.844909098
          0,           0,        1619,      -4.854696268,      -1.519272676,      -3.584155686,       1.464925504,    -0.03810133134,       2.844688839
          0,           0,        1620,      -4.854696376,      -1.519272775,      -3.584155929,       1.464925402,    -0.03828090047,        2.84446858
          0,           0,        1621,      -4.854696483,      -1.519272875,      -3.584156172,       1.464925299,    -0.03846040948,       2.844248322
          0,           0,        1622,      -4.854696591,      -1.519272975,      -3.584156414,       1.464925196,    -0.03863985951,       2.844028066
          0,           0,        1623,      -4.854696699,      -1.519273075,      -3.584156655,       1.464925094,    -0.03881925128,       2.843807814
          0,           0,        1624,      -4.854696806,      -1.519273174,      -3.584156895,       1.464924991,    -0.03899856084,       2.843587679
          0,           0,        1625,      -4.854697022,      -1.519273374,      -3.584157371,       1.464924786,    -0.03935672443,       2.843147848
          0,           0,        1626,      -4.854697453,      -1.519273773,      -3.584158312,       1.464924375,    -0.04007110621,        2.84226985
          0,           0,        1627,      -4.854698315,       -1.51927457,      -3.584160146,       1.464923555,    -0.04149178282,       2.840520642
          0,           0,        1628,      -4.854700038,      -1.519276165,      -3.584163627,       1.464921915,    -0.04430138715,       2.837050563
          0,           0,        1629,      -4.854703484,      -1.519279353,      -3.584169883,       1.464918641,    -0.04979219061,        2.83023601
          0,           0,        1630,      -4.854710371,      -1.519285722,      -3.584179864,       1.464912114,    -0.06034796284,       2.817113879
          0,           0,        1631,      -4.854724133,      -1.519298435,      -3.584191667,       1.464899124,    -0.08029973225,       2.796195467
          0,           0,        1632,      -4.854751602,       -1.51932379,        -3.5841944,       1.464873327,     -0.1040347933,       2.794729018
          0,           0,        1633,      -4.854806339,      -1.519374394,      -3.584142559,       1.464821895,    -0.07071448774,       2.807353211
          0,           0,        1634,      -4.854915027,      -1.519475166,      -3.584146595,       1.464719394,    -0.05435240817,       2.834978806
          0,           0,        1635,       -4.85512924,      -1.519674526,      -3.584147759,       1.464517145,    -0.03797443901,       2.871289798
          0,           0,        1636,      -4.855542967,      -1.520063594,      -3.584378273,       1.464123963,    -0.03340465112,       2.912646554
          0,           0,        1637,      -4.855955017,      -1.520451545,      -3.584823384,       1.463731753,     0.07767857954,       2.951689329
          0,           0,        1638,      -4.856720948,      -1.521186659,      -3.585595668,       1.463000634,      0.1778491239,       3.019382346
          0,           0,        1639,      -4.856807717,      -1.521267297,      -3.586756611,       1.462917153,     0.05061996182,       2.839746493
          0,           0,        1640,       -4.85697846,      -1.521425383,      -3.587036408,       1.462757948,     0.04527794521,        2.91201183
          0,           0,        1641,      -4.857310961,      -1.521737027,      -3.587311815,       1.462443214,     0.07499744343,       2.903221378
          0,           0,        1642,      -4.857940254,      -1.522336574,        -3.5879741,       1.461842671,     0.09419005784,       2.932841367
          0,           0,        1643,       -4.85800969,      -1.522401434,      -3.588592481,       1.461774901,   -0.007396596304,       2.810923378
          0,           0,        1644,      -4.858147025,      -1.522528625,      -3.588717635,       1.461645914,    -0.01961119029,       2.844264965
          0,           0,        1645,      -4.858416477,      -1.522780009,      -3.588702825,       1.461391434,     0.02069741895,       2.854739834
          0,           0,        1646,      -4.858444437,      -1.522806018,      -3.588888314,       1.461364489,    -0.02654044103,       2.801128777
          0,           0,        1647,      -4.858447242,      -1.522808615,      -3.588898915,       1.461361818,    -0.03205849609,       2.795579593
          0,           0,        1648,      -4.858447522,      -1.522808875,      -3.588899908,       1.461361551,    -0.03260941378,       2.795023597
          0,           0,        1649,      -4.858448083,      -1.522809394,      -3.588901853,       1.461361017,    -0.03370282555,       2.793917108
          0,           0,        1650,      -4.858449205,      -1.522810432,      -3.588905574,        1.46135995,    -0.03585627601,       2.791721461
          0,           0,        1651,      -4.858451449,      -1.522812508,      -3.588912371,       1.461357819,    -0.04002124243,       2.787391789
          0,           0,        1652,      -4.858455934,      -1.522816656,      -3.588923594,       1.461353567,    -0.04797908668,       2.778995289
          0,           0,        1653,      -4.858464899,      -1.522824939,      -3.588938003,       1.461345097,    -0.06038540396,         2.7631465
          0,           0,        1654,      -4.858482808,      -1.522841466,      -3.588943844,       1.461328261,    -0.08172357778,       2.732991659
          0,           0,        1655,      -4.858518547,      -1.522874415,      -3.588901756,        1.46129485,    -0.08665255562,       2.763414716
          0,           0,        1656,       -4.85858972,       -1.52294018,      -3.588771817,       1.461228064,    -0.06540443956,       2.751822024
          0,           0,        1657,      -4.858730873,      -1.523070873,      -3.588673565,       1.461095589,    -0.04046519539,       2.791892856
          0,           0,        1658,       -4.85900802,      -1.523328772,      -3.588565844,       1.460834617,    -0.03870199434,       2.802106302
          0,           0,        1659,      -4.859537243,       -1.52382817,      -3.588838933,       1.460331827,      0.1201682336,       2.979872983
          0,           0,        1660,      -4.859594493,      -1.523881113,      -3.589579251,       1.460277198,     0.05816237456,       2.934596228
          0,           0,        1661,      -4.859707857,      -1.523985489,      -3.589566642,       1.460171704,     0.02305981989,       2.897218125
          0,           0,        1662,      -4.859930851,      -1.524192268,      -3.589440839,        1.45996257,     0.06834304995,       2.904818352
          0,           0,        1663,      -4.860361229,      -1.524595778,      -3.589468684,       1.459556168,     0.08200316798,       2.923532217
          0,           0,        1664,      -4.860406973,       -1.52463856,      -3.589937362,       1.459511067,    -0.00413342659,        2.85061821
          0,           0,        1665,      -4.860497791,      -1.524722451,      -3.590011981,       1.459425432,    -0.06150318292,       2.797460572
          0,           0,        1666,       -4.86067722,       -1.52488858,      -3.589756743,       1.459256999,   0.0001860058407,       2.867105228
          0,           0,        1667,      -4.861026337,      -1.525214366,      -3.589643294,       1.458928082,    0.007995646682,       2.881579052
          0,           0,        1668,      -4.861682926,      -1.525838742,      -3.590152654,       1.458302652,     0.08057948738,       2.916860686
          0,           0,        1669,      -4.861755654,       -1.52590623,      -3.591106006,       1.458232518,    -0.06384978755,       2.802825377
          0,           0,        1670,      -4.861899195,      -1.526038805,      -3.591244799,       1.458098298,     -0.0245174806,       2.904495072
          0,           0,        1671,      -4.862179844,      -1.526300262,      -3.591376223,       1.457834146,     0.05794431632,        2.94993051
          0,           0,        1672,      -4.862713997,      -1.526805686,      -3.591528583,       1.457327651,     0.09162347063,       2.970875477
          0,           0,        1673,      -4.862772024,      -1.526859827,      -3.592079047,       1.457270976,    -0.02193909723,       2.856091844
          0,           0,        1674,      -4.862886941,      -1.526965979,      -3.592118077,       1.457163387,    -0.01778691488,       2.852980438
          0,           0,        1675,      -4.863112943,      -1.527176091,      -3.592047679,       1.456950791,    0.006020650351,       2.892982833
          0,           0,        1676,      -4.863136266,      -1.527197752,      -3.592196867,       1.456928368,    -0.02234336349,       2.842535068
          0,           0,        1677,      -4.863138605,      -1.527199917,      -3.592209023,       1.456926135,    -0.02544325525,       2.840802588
          0,           0,        1678,      -4.863138839,      -1.527200133,      -3.592210178,       1.456925912,    -0.02576521003,       2.840600988
          0,           0,        1679,      -4.863138945,      -1.527200232,      -3.592210699,       1.456925811,    -0.02591241074,       2.840509406
          0,           0,        1680,      -4.863139051,       -1.52720033,      -3.592211218,       1.456925709,    -0.02605944383,       2.840419072
          0,           0,        1681,      -4.863139264,      -1.527200527,      -3.592212248,       1.456925507,     -0.0263524988,       2.840245197
          0,           0,        1682,       -4.86313969,      -1.527200921,      -3.592214278,       1.456925101,    -0.02693458423,        2.83992417
          0,           0,        1683,       -4.86314054,      -1.527201708,      -3.592218216,        1.45692429,    -0.02808283683,       2.839385052
          0,           0,        1684,      -4.863142242,      -1.527203282,      -3.592225621,        1.45692267,    -0.03031749322,       2.838611167
          0,           0,        1685,      -4.863145644,      -1.527206427,      -3.592238657,       1.456919437,    -0.03457738678,       2.837826546
          0,           0,        1686,      -4.863152444,       -1.52721271,      -3.592258412,       1.456912994,     -0.0422219914,       2.814773568
          0,           0,        1687,      -4.863166032,      -1.527225245,      -3.592277836,       1.456900187,    -0.05608689847,       2.795475925
          0,           0,        1688,      -4.863193158,      -1.527250233,       -3.59226754,       1.456874792,     -0.1021334418,        2.73400268
          0,           0,        1689,      -4.863247221,      -1.527300048,      -3.592177908,       1.456824325,     -0.0404106329,       2.811042673
          0,           0,        1690,      -4.863354602,      -1.527399358,      -3.592189592,       1.456723396,    -0.06448710037,       2.806229652
          0,           0,        1691,      -4.863566347,      -1.527595906,      -3.592126355,       1.456524319,    -0.01470305313,       2.848101943
          0,           0,        1692,      -4.863975928,      -1.527979663,      -3.592193497,       1.456137474,     0.04943780136,       2.950626183
          0,           0,        1693,      -4.864384456,      -1.528362745,      -3.592575069,       1.455751121,      0.1256938209,        2.97645967
          0,           0,        1694,      -4.864791876,      -1.528744528,      -3.592902494,       1.455367576,     0.08757708404,       2.960643486
          0,           0,        1695,      -4.865198228,      -1.529126655,      -3.593320656,       1.454981354,     0.04912436603,        2.94475448
          0,           0,        1696,      -4.865603768,      -1.529508085,      -3.593754173,        1.45459639,     0.05562551623,       2.925710786
          0,           0,        1697,       -4.86600856,      -1.529888649,      -3.594131048,       1.454213192,     0.05864274793,       2.914208182
          0,           0,        1698,      -4.866770441,      -1.530616357,      -3.594932501,        1.45348889,       0.117981638,       2.936559134
          0,           0,        1699,      -4.866856222,      -1.530696009,      -3.595738089,       1.453406167,   -0.007947240036,       2.794486419
          0,           0,        1700,      -4.867025211,      -1.530852087,      -3.596117534,       1.453248837,     0.02998259514,       2.868467357
          0,           0,        1701,       -4.86735476,      -1.531159528,       -3.59626412,       1.452939684,     0.05339056725,       2.889254979
          0,           0,        1702,      -4.867979892,      -1.531752384,      -3.596750463,       1.452347372,     0.09641512853,        2.99162606
          0,           0,        1703,      -4.868048704,      -1.531816235,      -3.597332352,       1.452281151,    -0.01289621577,       2.863070485
          0,           0,        1704,       -4.86818482,      -1.531941615,      -3.597404669,       1.452154792,    0.006211916796,       2.853518863
          0,           0,        1705,      -4.868452064,      -1.532189773,      -3.597443158,       1.451904325,     0.03676966836,       2.901453263
          0,           0,        1706,      -4.868965283,      -1.532672163,       -3.59773555,       1.451420503,     0.05473040108,       2.929555917
          0,           0,        1707,      -4.869020571,      -1.532723467,      -3.598138767,       1.451367118,    -0.03416881573,       2.834687477
          0,           0,        1708,      -4.869130227,      -1.532824431,      -3.598175179,       1.451264677,    -0.03341942185,       2.810028085
          0,           0,        1709,      -4.869346475,      -1.533024378,      -3.598073736,       1.451062608,     0.04885768982,       2.853479245
          0,           0,        1710,      -4.869765481,      -1.533415089,      -3.598153745,       1.450670153,     0.09951755371,       2.891403417
          0,           0,        1711,      -4.869809892,      -1.533456331,      -3.598440623,       1.450627046,  -0.0002138922191,       2.779841438
          0,           0,        1712,      -4.869814354,      -1.533460445,      -3.598458146,        1.45062279,   -0.007496378684,       2.772078057
          0,           0,        1713,        -4.8698148,      -1.533460856,      -3.598459724,       1.450622365,   -0.008239413052,       2.771293148
          0,           0,        1714,      -4.869814907,      -1.533460954,      -3.598460096,       1.450622264,   -0.008416726845,       2.771104707
          0,           0,        1715,      -4.869815013,      -1.533461052,      -3.598460465,       1.450622163,   -0.008593890718,       2.770916572
          0,           0,        1716,      -4.869815119,       -1.53346115,      -3.598460833,       1.450622061,   -0.008770904102,        2.77072865
          0,           0,        1717,      -4.869815226,      -1.533461248,        -3.5984612,        1.45062196,   -0.008947766438,       2.770540939
          0,           0,        1718,      -4.869815332,      -1.533461346,      -3.598461564,       1.450621859,   -0.009124477171,       2.770353438
          0,           0,        1719,      -4.869815439,      -1.533461444,      -3.598461927,       1.450621758,   -0.009301046417,       2.770166145
          0,           0,        1720,      -4.869815545,      -1.533461542,      -3.598462287,       1.450621657,   -0.009477466321,       2.769979059
          0,           0,        1721,      -4.869815652,       -1.53346164,      -3.598462647,       1.450621555,   -0.009653732928,       2.769792178
          0,           0,        1722,      -4.869815758,      -1.533461738,      -3.598463004,       1.450621454,   -0.009829845698,       2.769605502
          0,           0,        1723,      -4.869815865,      -1.533461836,      -3.598463359,       1.450621353,    -0.01000580409,       2.769419028
          0,           0,        1724,      -4.869815971,      -1.533461934,      -3.598463713,       1.450621252,    -0.01018160755,       2.769232755
          0,           0,        1725,      -4.869816077,      -1.533462032,      -3.598464065,       1.450621151,    -0.01035725554,       2.769046681
          0,           0,        1726,      -4.869816184,       -1.53346213,      -3.598464415,       1.450621049,     -0.0105327475,       2.768860806
          0,           0,        1727,       -4.86981629,      -1.533462228,      -3.598464764,       1.450620948,    -0.01070808285,       2.768675127
          0,           0,        1728,      -4.869816397,      -1.533462326,      -3.598465111,       1.450620847,    -0.01088326103,       2.768489644
          0,           0,        1729,      -4.869816503,      -1.533462424,      -3.598465456,       1.450620746,    -0.01105828144,       2.768304354
          0,           0,        1730,       -4.86981661,      -1.533462522,      -3.598465799,       1.450620645,    -0.01123314349,       2.768119257
          0,           0,        1731,      -4.869816716,       -1.53346262,      -3.598466141,       1.450620544,    -0.01140784655,        2.76793435
          0,           0,        1732,      -4.869816822,      -1.533462718,       -3.59846648,       1.450620442,       -0.01158239,       2.767749633
          0,           0,        1733,      -4.869816929,      -1.533462816,      -3.598466819,       1.450620341,     -0.0117567732,       2.767565103
          0,           0,        1734,      -4.869817035,      -1.533462914,      -3.598467155,        1.45062024,    -0.01193099546,        2.76738076
          0,           0,        1735,      -4.869817142,      -1.533463012,       -3.59846749,       1.450620139,    -0.01210505611,       2.767196602
          0,           0,        1736,      -4.869817248,       -1.53346311,      -3.598467823,       1.450620038,    -0.01227895444,       2.767012627
          0,           0,        1737,      -4.869817355,      -1.533463208,      -3.598468154,       1.450619937,     -0.0124526897,       2.766828833
          0,           0,        1738,      -4.869817461,      -1.533463306,      -3.598468484,       1.450619836,    -0.01262626116,       2.766645221
          0,           0,        1739,      -4.869817567,      -1.533463404,      -3.598468812,       1.450619735,    -0.01279964944,       2.766461919
          0,           0,        1740,       -4.86981778,        -1.5334636,      -3.598469463,       1.450619533,     -0.0131455565,       2.766096289
          0,           0,        1741,      -4.869818206,      -1.533463992,      -3.598470744,       1.450619129,    -0.01383390853,       2.765368786
          0,           0,        1742,      -4.869819057,      -1.533464775,      -3.598473226,       1.450618321,    -0.01519614549,       2.763928669
          0,           0,        1743,       -4.86982076,      -1.533466342,      -3.598477878,       1.450616707,    -0.01785999147,       2.761106777
          0,           0,        1744,      -4.869824164,      -1.533469472,      -3.598486023,       1.450613487,    -0.02289543467,       2.755684705
          0,           0,        1745,      -4.869830969,      -1.533475725,      -3.598498358,       1.450607071,    -0.03134672904,       2.745609379
          0,           0,        1746,      -4.869844567,      -1.533488201,      -3.598509774,       1.450594318,    -0.03903567816,       2.723334987
          0,           0,        1747,      -4.869871718,      -1.533513081,      -3.598505014,       1.450569001,    -0.07521461484,       2.737226163
          0,           0,        1748,      -4.869925851,      -1.533562758,      -3.598393555,       1.450518518,    -0.04639099969,        2.74121881
          0,           0,        1749,       -4.87003342,      -1.533661529,      -3.598379421,        1.45041854,     -0.0252168477,       2.784452121
          0,           0,        1750,      -4.870245618,      -1.533857227,      -3.598292161,       1.450220681,     0.02486264254,       2.806040158
          0,           0,        1751,      -4.870656681,      -1.534239882,       -3.59833395,       1.449835417,     0.05051295575,       2.964812972
          0,           0,        1752,      -4.871066687,      -1.534622028,      -3.598648406,        1.44945008,     0.06259928375,       2.993478879
          0,           0,        1753,      -4.871475597,       -1.53500322,      -3.598952818,       1.449066419,       0.115667513,       2.932908886
          0,           0,        1754,      -4.871883456,      -1.535383455,      -3.599214487,       1.448684421,     0.09053997686,        2.93297441
          0,           0,        1755,      -4.872290453,      -1.535763772,      -3.599613681,       1.448301046,     0.07028174672,       2.929726607
          0,           0,        1756,      -4.872696712,      -1.536143446,      -3.599984551,       1.447918785,     0.06070186128,       2.927040264
          0,           0,        1757,      -4.873102338,      -1.536522606,      -3.600356564,        1.44753736,     0.05103831543,       2.955512003
          0,           0,        1758,      -4.873507424,      -1.536901406,      -3.600734208,       1.447156313,     0.03727386079,        2.94921532
          0,           0,        1759,      -4.873912051,      -1.537279912,      -3.601137265,       1.446775486,     0.08666459185,       2.937381794
          0,           0,        1760,       -4.87431628,      -1.537657606,      -3.601514399,       1.446396624,      0.1262216761,       2.933349373
          0,           0,        1761,      -4.875084933,      -1.538383666,      -3.602433825,         1.4456763,      0.1277972317,       2.966227114
          0,           0,        1762,      -4.875170678,       -1.53846336,       -3.60338101,        1.44559269,   0.0004647245286,       2.798478635
          0,           0,        1763,      -4.875339759,      -1.538618771,      -3.603777912,       1.445435862,     0.01794948881,       2.875561106
          0,           0,        1764,      -4.875669973,      -1.538924971,      -3.604048749,       1.445128041,     0.04380301701,       2.870385939
          0,           0,        1765,      -4.876298678,      -1.539516127,      -3.604669584,       1.444538609,     0.05226847304,       2.965865335
          0,           0,        1766,      -4.876367496,      -1.539579723,      -3.605287073,       1.444472574,    -0.05126918175,       2.844075739
          0,           0,        1767,      -4.876503687,      -1.539704563,       -3.60536339,        1.44434669,    -0.02994306407,       2.864618601
          0,           0,        1768,      -4.876771182,      -1.539951406,       -3.60543045,       1.444098129,     0.05660662635,       2.885159116
          0,           0,        1769,      -4.877285437,      -1.540431059,      -3.605689072,       1.443618977,      0.1216507428,       2.925982897
          0,           0,        1770,      -4.877340662,      -1.540482109,      -3.606085846,       1.443565787,   0.0005019789581,       2.831504344
          0,           0,        1771,      -4.877450196,      -1.540582258,      -3.606072934,       1.443464769,   -0.002829021751,       2.838697707
          0,           0,        1772,      -4.877666232,      -1.540780916,      -3.605966629,       1.443264267,     0.02177592749,         2.8901579
          0,           0,        1773,      -4.878085378,      -1.541169504,      -3.606108952,       1.442874561,      0.0886539089,       2.961127108
          0,           0,        1774,      -4.878129709,      -1.541210429,      -3.606390629,       1.442831886,    -0.01903164409,       2.852864814
          0,           0,        1775,      -4.878217794,      -1.541290969,       -3.60643696,       1.442750165,    -0.05341603988,        2.85025042
          0,           0,        1776,      -4.878392031,      -1.541450614,      -3.606304323,        1.44258909,    0.002686018046,       2.879439076
          0,           0,        1777,      -4.878732137,      -1.541764329,      -3.606296386,       1.442273809,     0.03206263581,       2.917650081
          0,           0,        1778,      -4.879377796,      -1.542368739,      -3.606856332,       1.441671124,      0.1233023121,       2.981311791
          0,           0,        1779,      -4.879448493,       -1.54243375,      -3.607564938,       1.441603623,    -0.02678763361,       2.859188453
          0,           0,        1780,      -4.879588157,      -1.542561158,      -3.607624917,       1.441475498,      0.0221565687,       2.880387126
          0,           0,        1781,      -4.879861748,      -1.542812896,      -3.607689213,       1.441222518,     0.04412745423,       2.889554492
          0,           0,        1782,      -4.879890107,      -1.542839059,      -3.607852852,       1.441195303,     0.01701157366,       2.841788833
          0,           0,        1783,       -4.87989295,      -1.542841669,      -3.607866134,       1.441192607,     0.01149126135,       2.835546516
          0,           0,        1784,      -4.879893235,       -1.54284193,      -3.607867378,       1.441192338,     0.01092951291,       2.834923186
          0,           0,        1785,      -4.879893341,      -1.542842027,      -3.607867837,       1.441192237,      0.0107200279,       2.834691418
          0,           0,        1786,      -4.879893447,      -1.542842124,      -3.607868294,       1.441192137,     0.01050996344,       2.834459913
          0,           0,        1787,      -4.879893553,      -1.542842222,      -3.607868749,       1.441192037,     0.01029944401,       2.834228635
          0,           0,        1788,      -4.879893659,      -1.542842319,      -3.607869202,       1.441191937,     0.01008894434,       2.833997586
          0,           0,        1789,      -4.879893765,      -1.542842416,      -3.607869652,       1.441191836,    0.009878464322,       2.833766767
          0,           0,        1790,      -4.879893871,      -1.542842513,        -3.6078701,       1.441191736,    0.009668013931,       2.833536275
          0,           0,        1791,      -4.879894082,      -1.542842708,       -3.60787099,       1.441191536,    0.009247465771,       2.833076244
          0,           0,        1792,      -4.879894506,      -1.542843096,      -3.607872742,       1.441191135,    0.008407771066,       2.832159951
          0,           0,        1793,      -4.879895354,      -1.542843873,      -3.607876141,       1.441190334,    0.006732277501,       2.830342817
          0,           0,        1794,      -4.879897049,      -1.542845427,      -3.607882627,       1.441188735,    0.003368194497,       2.826730747
          0,           0,        1795,      -4.879900438,      -1.542848531,      -3.607894015,       1.441185544,   -0.003284382057,       2.819746287
          0,           0,        1796,      -4.879907212,      -1.542854728,       -3.60791115,       1.441179194,    -0.01650987205,       2.807208225
          0,           0,        1797,      -4.879920749,      -1.542867088,      -3.607926452,       1.441166593,    -0.04106855302,       2.789933762
          0,           0,        1798,      -4.879947776,      -1.542891712,      -3.607917391,       1.441141655,    -0.07529235749,       2.762323201
          0,           0,        1799,      -4.880001655,       -1.54294077,      -3.607850839,       1.441092196,    -0.01207026798,       2.791315661
          0,           0,        1800,       -4.88010871,      -1.543038587,      -3.607870093,       1.440993371,    -0.03336525929,       2.783206106
          0,           0,        1801,      -4.880319915,      -1.543232371,      -3.607861313,       1.440797995,     0.04162981845,       2.848051985
          0,           0,        1802,      -4.880729418,      -1.543611063,      -3.607953628,       1.440418631,     0.03084209056,       2.903922702
          0,           0,        1803,      -4.881137902,      -1.543989869,      -3.608330085,       1.440037152,     0.05327920889,       2.947453195
          0,           0,        1804,      -4.881545315,      -1.544367181,       -3.60858071,       1.439659257,     0.08424831893,       2.965459021
          0,           0,        1805,      -4.881951671,      -1.544743934,       -3.60891566,       1.439281685,     0.07604959067,       2.965643094
          0,           0,        1806,      -4.882357176,      -1.545120448,      -3.609265835,       1.438903687,     0.04084286937,        2.93784552
          0,           0,        1807,      -4.882761933,      -1.545496421,       -3.60967814,       1.438526554,     0.04153566617,        2.93647857
          0,           0,        1808,         -4.883166,      -1.545871825,      -3.610149033,       1.438150293,     0.04110520227,       2.931130755
          0,           0,        1809,      -4.883569453,      -1.546246867,      -3.610565689,        1.43777427,     0.07211418534,       2.912070264
          0,           0,        1810,       -4.88397236,      -1.546621209,      -3.610964239,       1.437399696,      0.1123277171,       2.899033624
          0,           0,        1811,       -4.88437479,      -1.546995051,      -3.611341892,       1.437025955,      0.0855626587,       2.897028534
          0,           0,        1812,      -4.884776797,      -1.547369016,      -3.611723023,       1.436651068,      0.0659089275,       2.939212072
          0,           0,        1813,      -4.885178401,       -1.54774261,      -3.612102975,       1.436276731,     0.06885661049,       2.974922301
          0,           0,        1814,      -4.885579591,      -1.548115775,      -3.612564368,       1.435903067,     0.07617337683,        2.96348501
          0,           0,        1815,      -4.885980369,       -1.54848853,      -3.613039069,       1.435529939,     0.08071759108,       2.938936725
          0,           0,        1816,      -4.886380759,      -1.548860938,      -3.613498923,        1.43515729,     0.08542856181,       2.926786906
          0,           0,        1817,      -4.886780754,      -1.549232936,      -3.613987793,       1.434785218,     0.07352862116,       2.914303182
          0,           0,        1818,      -4.887180384,      -1.549604709,      -3.614419729,       1.434413183,     0.05474859677,       2.923700075
          0,           0,        1819,      -4.887579656,      -1.549976094,      -3.614827593,       1.434041794,     0.04711788827,        2.97722363
          0,           0,        1820,      -4.887978559,      -1.550347071,      -3.615231606,       1.433671087,     0.02333666948,       2.979715614
          0,           0,        1821,      -4.888377116,      -1.550717854,      -3.615679112,       1.433300286,      0.1070433245,       2.951333833
          0,           0,        1822,      -4.888775348,      -1.551087469,      -3.616004348,       1.432932595,      0.1341611355,       2.940530597
          0,           0,        1823,      -4.888817427,      -1.551126638,      -3.616315749,       1.432891519,     0.02884063308,        2.84654934
          0,           0,        1824,       -4.88882165,      -1.551130535,      -3.616337422,       1.432887494,     0.01787305791,       2.837702864
          0,           0,        1825,      -4.888822073,      -1.551130924,      -3.616339516,       1.432887092,     0.01670482277,       2.836851968
          0,           0,        1826,      -4.888822176,      -1.551131019,      -3.616340025,       1.432886994,     0.01642007244,       2.836645334
          0,           0,        1827,      -4.888822279,      -1.551131114,      -3.616340533,       1.432886896,     0.01613525806,       2.836439199
          0,           0,        1828,      -4.888822382,       -1.55113121,      -3.616341039,       1.432886797,     0.01585050106,       2.836233778
          0,           0,        1829,      -4.888822485,      -1.551131305,      -3.616341544,       1.432886699,     0.01556593152,       2.836028966
          0,           0,        1830,      -4.888822589,        -1.5511314,      -3.616342047,       1.432886601,     0.01528168752,        2.83582466
          0,           0,        1831,      -4.888822692,      -1.551131495,      -3.616342549,       1.432886503,     0.01499791438,       2.835620905
          0,           0,        1832,      -4.888822795,       -1.55113159,       -3.61634305,       1.432886405,     0.01471476369,       2.835417705
          0,           0,        1833,      -4.888822898,      -1.551131685,       -3.61634355,       1.432886307,     0.01443239219,       2.835215093
          0,           0,        1834,      -4.888823001,       -1.55113178,      -3.616344048,       1.432886209,     0.01415096039,       2.835013044
          0,           0,        1835,      -4.888823104,      -1.551131875,      -3.616344545,       1.432886111,      0.0138706312,       2.834811557
          0,           0,        1836,      -4.888823208,       -1.55113197,      -3.616345041,       1.432886013,     0.01359156824,       2.834610635
          0,           0,        1837,      -4.888823311,      -1.551132065,      -3.616345535,       1.432885916,     0.01331393421,       2.834410279
          0,           0,        1838,      -4.888823414,       -1.55113216,      -3.616346028,       1.432885818,     0.01303788903,       2.834210491
          0,           0,        1839,      -4.888823517,      -1.551132255,       -3.61634652,        1.43288572,      0.0127635881,       2.834011274
          0,           0,        1840,       -4.88882362,       -1.55113235,      -3.616347011,       1.432885622,     0.01249118046,       2.833812629
          0,           0,        1841,      -4.888823723,      -1.551132445,        -3.6163475,       1.432885524,     0.01222080701,       2.833614558
          0,           0,        1842,      -4.888823827,       -1.55113254,      -3.616347988,       1.432885426,     0.01195259893,       2.833417063
          0,           0,        1843,       -4.88882393,      -1.551132635,      -3.616348475,       1.432885328,     0.01168667606,       2.833220146
          0,           0,        1844,      -4.888824033,       -1.55113273,       -3.61634896,        1.43288523,     0.01142314565,       2.833023809
          0,           0,        1845,      -4.888824136,      -1.551132825,      -3.616349444,       1.432885132,      0.0111621012,       2.832828054
          0,           0,        1846,      -4.888824239,       -1.55113292,      -3.616349927,       1.432885035,     0.01090362157,       2.832632883
