"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,        5003,      -12.05708374,      -8.775407571,       -9.67347623,      -5.832041935
          0,           0,        5004,      -12.05920813,      -8.771926192,      -9.686886216,      -5.828800018
          0,           0,        5005,      -12.06218672,      -8.763634894,      -9.708385218,      -5.820051841
          0,           0,        5006,      -12.07504336,      -8.750805251,      -9.700700189,      -5.806045158
          0,           0,        5007,      -12.08589901,      -8.767008329,      -9.669536681,      -5.823984302
          0,           0,        5008,      -12.12571491,      -8.822003368,      -9.708540619,      -5.894351036
          0,           0,        5009,      -12.14526249,      -8.885019309,      -9.688430053,      -5.977374878
          0,           0,        5010,      -12.14526536,      -8.885018394,      -9.688439793,      -5.977374431
          0,           0,        5011,      -12.14527114,      -8.885016592,      -9.688459329,      -5.977373618
          0,           0,        5012,      -12.14528266,      -8.885012942,      -9.688498243,      -5.977371898
          0,           0,        5013,      -12.14530553,       -8.88500563,      -9.688575652,      -5.977368393
          0,           0,        5014,      -12.14535073,      -8.884990918,      -9.688727697,      -5.977361141
          0,           0,        5015,      -12.14543881,      -8.884961024,      -9.689022428,      -5.977345457
          0,           0,        5016,       -12.1456065,      -8.884899598,      -9.689576018,      -5.977309882
          0,           0,        5017,      -12.14591198,      -8.884770832,       -9.69055802,      -5.977223712
          0,           0,        5018,      -12.14642884,      -8.884494641,      -9.692131191,      -5.977004261
          0,           0,        5019,      -12.14721291,       -8.88389164,      -9.694262094,      -5.976440357
          0,           0,        5020,      -12.14824701,      -8.882570357,      -9.696468177,      -5.975040693
          0,           0,        5021,      -12.14934505,      -8.879683873,      -9.697605816,      -5.971708002
          0,           0,        5022,      -12.14968125,      -8.873409225,      -9.695159223,      -5.963939821
          0,           0,        5023,      -12.14584722,      -8.859796076,      -9.686177558,      -5.945774281
          0,           0,        5024,      -12.12693807,      -8.827940473,      -9.672640083,      -5.900765124
          0,           0,        5025,      -12.07015632,      -8.758633922,      -9.636004731,      -5.805961077
          0,           0,        5026,      -12.04801575,       -8.75810283,      -9.629774607,      -5.799146631
          0,           0,        5027,      -12.09538311,      -8.824578728,      -9.690929429,      -5.879416452
          0,           0,        5028,      -12.09538773,      -8.824579377,      -9.690948064,      -5.879418084
          0,           0,        5029,      -12.09539698,      -8.824580688,      -9.690985136,      -5.879421377
          0,           0,        5030,      -12.09541543,      -8.824583304,      -9.691058984,      -5.879427934
          0,           0,        5031,      -12.09545201,      -8.824588487,      -9.691205295,      -5.879440935
          0,           0,        5032,       -12.0955241,      -8.824598649,      -9.691491633,      -5.879466499
          0,           0,        5033,      -12.09566388,      -8.824618065,      -9.692041238,      -5.879515714
          0,           0,        5034,      -12.09592742,      -8.824653715,      -9.693055748,      -5.879607406
          0,           0,        5035,      -12.09639981,      -8.824714036,      -9.694798638,      -5.879767619
          0,           0,        5036,      -12.09718134,        -8.8248016,      -9.697457267,      -5.880018933
          0,           0,        5037,      -12.09835258,      -8.824894965,       -9.70094446,      -5.880355108
          0,           0,        5038,      -12.09997548,      -8.824918888,       -9.70526824,      -5.880714561
          0,           0,        5039,      -12.10209875,      -8.824658406,      -9.711491115,      -5.880899528
          0,           0,        5040,      -12.10456767,      -8.823498425,      -9.720485219,      -5.880245566
          0,           0,        5041,      -12.10670472,      -8.819989096,       -9.73383738,      -5.876972756
          0,           0,        5042,      -12.10968463,      -8.811626435,       -9.75523566,      -5.868134968
          0,           0,        5043,      -12.12241225,      -8.798611345,      -9.747545903,      -5.853894792
          0,           0,        5044,      -12.13300057,      -8.814534996,       -9.71601304,      -5.871473219
          0,           0,        5045,      -12.17268284,      -8.869700767,      -9.755107876,       -5.94200609
          0,           0,        5046,      -12.19195601,       -8.93274531,      -9.735178683,       -6.02498324
          0,           0,        5047,      -12.19195886,      -8.932744384,      -9.735188329,       -6.02498277
          0,           0,        5048,      -12.19196455,      -8.932742536,      -9.735207433,      -6.024981874
          0,           0,        5049,      -12.19197587,      -8.932738817,      -9.735245665,      -6.024979996
          0,           0,        5050,       -12.1919984,      -8.932731375,      -9.735321593,      -6.024976221
          0,           0,        5051,      -12.19204285,      -8.932716357,      -9.735471028,      -6.024968347
          0,           0,        5052,      -12.19212958,       -8.93268592,      -9.735760497,      -6.024951546
          0,           0,        5053,      -12.19229477,      -8.932623417,      -9.736304665,      -6.024913772
          0,           0,        5054,      -12.19259617,      -8.932492812,      -9.737271748,       -6.02482387
          0,           0,        5055,      -12.19310775,      -8.932213876,      -9.738826939,      -6.024598956
          0,           0,        5056,      -12.19388807,      -8.931607778,      -9.740950214,      -6.024029162
          0,           0,        5057,       -12.1949255,      -8.930284853,      -9.743189356,      -6.022627051
          0,           0,        5058,      -12.19603834,       -8.92740012,      -9.744427692,       -6.01929938
          0,           0,        5059,      -12.19640844,      -8.921136687,      -9.742120155,      -6.011554937
          0,           0,        5060,      -12.19269127,      -8.907579326,      -9.733261762,      -5.993490695
          0,           0,        5061,      -12.17416103,      -8.875892954,      -9.719825169,      -5.948756674
          0,           0,        5062,      -12.11778856,      -8.806653865,      -9.683494732,       -5.85404892
          0,           0,        5063,      -12.09556024,      -8.805977805,       -9.67737294,      -5.847060299
          0,           0,        5064,      -12.14288807,      -8.872671029,       -9.73818619,       -5.92759043
          0,           0,        5065,      -12.14289273,      -8.872671692,      -9.738204904,       -5.92759208
          0,           0,        5066,      -12.14290207,      -8.872673033,       -9.73824227,      -5.927595434
          0,           0,        5067,      -12.14292066,      -8.872675677,      -9.738316671,      -5.927602074
          0,           0,        5068,      -12.14295756,      -8.872680937,      -9.738463993,      -5.927615248
          0,           0,        5069,       -12.1430302,      -8.872691198,      -9.738752264,       -5.92764108
          0,           0,        5070,      -12.14317113,      -8.872710884,      -9.739305873,      -5.927690939
          0,           0,        5071,      -12.14343677,      -8.872746983,      -9.740327156,      -5.927783746
          0,           0,        5072,      -12.14391278,      -8.872808124,      -9.742080743,      -5.927945934
          0,           0,        5073,      -12.14470021,      -8.872897101,      -9.744752634,      -5.928200642
          0,           0,        5074,      -12.14587959,      -8.872992607,       -9.74825049,      -5.928541757
          0,           0,        5075,      -12.14751192,      -8.873018738,      -9.752576493,      -5.928906692
          0,           0,        5076,      -12.14964347,      -8.872757614,      -9.758799297,      -5.929093307
          0,           0,        5077,      -12.15212167,      -8.871590363,      -9.767802985,      -5.928432299
          0,           0,        5078,      -12.15429548,      -8.868072364,      -9.781160056,      -5.925154052
          0,           0,        5079,      -12.15737971,      -8.859704003,      -9.802452972,      -5.916322514
          0,           0,        5080,      -12.17022505,      -8.846713021,      -9.794698477,      -5.902106197
          0,           0,        5081,      -12.18061559,      -8.862920792,       -9.76272863,      -5.919998029
          0,           0,        5082,      -12.22019947,      -8.918015818,      -9.802118471,      -5.990500032
          0,           0,        5083,      -12.23906559,      -8.980897894,      -9.782164005,      -6.073258091
          0,           0,        5084,      -12.23906855,         -8.980897,      -9.782174089,      -6.073257686
          0,           0,        5085,      -12.23907453,      -8.980895214,      -9.782194267,       -6.07325695
          0,           0,        5086,      -12.23908644,      -8.980891657,       -9.78223445,      -6.073255447
          0,           0,        5087,      -12.23911007,      -8.980884492,      -9.782313974,      -6.073252355
          0,           0,        5088,      -12.23915678,      -8.980870056,      -9.782470659,      -6.073245893
          0,           0,        5089,      -12.23924784,      -8.980840722,      -9.782774328,      -6.073231754
          0,           0,        5090,      -12.23942116,      -8.980780308,      -9.783345011,       -6.07319905
          0,           0,        5091,      -12.23973695,      -8.980653406,      -9.784357645,      -6.073118066
          0,           0,        5092,      -12.24027137,      -8.980380343,      -9.785980701,      -6.072907278
          0,           0,        5093,      -12.24108146,      -8.979781768,      -9.788177333,      -6.072355776
          0,           0,        5094,      -12.24214687,       -8.97846496,      -9.790437106,      -6.070969494
          0,           0,        5095,      -12.24327617,      -8.975579204,      -9.791579627,      -6.067644229
          0,           0,        5096,      -12.24365904,      -8.969298712,      -9.789123863,      -6.059874214
          0,           0,        5097,      -12.23995976,      -8.955679711,      -9.780217065,      -6.041712366
          0,           0,        5098,      -12.22144176,      -8.923851279,      -9.766849913,      -5.996765014
          0,           0,        5099,      -12.16544305,      -8.854730793,      -9.730981169,      -5.902195456
          0,           0,        5100,      -12.14358495,      -8.854416755,      -9.725236821,       -5.89561481
          0,           0,        5101,      -12.19061716,      -8.920994891,      -9.785937955,      -5.976044239
          0,           0,        5102,      -12.19062185,       -8.92099556,       -9.78595714,      -5.976045923
          0,           0,        5103,      -12.19063128,      -8.920996923,      -9.785995342,      -5.976049329
          0,           0,        5104,      -12.19065005,       -8.92099961,      -9.786071196,      -5.976056084
          0,           0,        5105,      -12.19068733,       -8.92100493,      -9.786221495,       -5.97606949
          0,           0,        5106,      -12.19076068,      -8.921015354,      -9.786515681,      -5.976095805
          0,           0,        5107,      -12.19090287,      -8.921035305,      -9.787079851,      -5.976146514
          0,           0,        5108,      -12.19117066,      -8.921071955,       -9.78811945,      -5.976240959
          0,           0,        5109,      -12.19164956,      -8.921134004,      -9.789899968,      -5.976405933
          0,           0,        5110,      -12.19243892,      -8.921224392,      -9.792597116,      -5.976664813
          0,           0,        5111,      -12.19361519,      -8.921322086,      -9.796082339,      -5.977011927
          0,           0,        5112,      -12.19523819,      -8.921352396,      -9.800291857,      -5.977386928
          0,           0,        5113,      -12.19736654,      -8.921098658,      -9.806235335,      -5.977591177
          0,           0,        5114,      -12.19985115,      -8.919932854,      -9.814888366,      -5.976940817
          0,           0,        5115,      -12.20201071,      -8.916378805,      -9.828003465,      -5.973616669
          0,           0,        5116,      -12.20494963,      -8.907841082,      -9.849187988,      -5.964546957
          0,           0,        5117,      -12.21739644,      -8.894536695,      -9.841576157,      -5.949902631
          0,           0,        5118,      -12.22802511,      -8.910810166,       -9.81026937,      -5.967880257
          0,           0,        5119,      -12.26745248,      -8.966116557,      -9.848915088,      -6.038660067
          0,           0,        5120,      -12.28604706,      -9.028946127,      -9.829230349,      -6.121302661
          0,           0,        5121,      -12.28604998,      -9.028945222,      -9.829240259,       -6.12130226
          0,           0,        5122,      -12.28605586,      -9.028943422,      -9.829259922,      -6.121301497
          0,           0,        5123,      -12.28606756,      -9.028939838,      -9.829299169,      -6.121299928
          0,           0,        5124,       -12.2860908,      -9.028932614,      -9.829376833,      -6.121296716
          0,           0,        5125,       -12.2861367,       -9.02891806,      -9.829529735,      -6.121289997
          0,           0,        5126,      -12.28622616,      -9.028888468,      -9.829826133,      -6.121275369
          0,           0,        5127,      -12.28639647,      -9.028827604,      -9.830382647,      -6.121241754
          0,           0,        5128,      -12.28670692,       -9.02869989,      -9.831369313,      -6.121159205
          0,           0,        5129,      -12.28723273,      -9.028425467,       -9.83294896,      -6.120946001
          0,           0,        5130,       -12.2880318,      -9.027824865,      -9.835086496,      -6.120391575
          0,           0,        5131,      -12.28908879,      -9.026504814,      -9.837298807,      -6.119002404
          0,           0,        5132,      -12.29022075,      -9.023612446,       -9.83845143,      -6.115672184
          0,           0,        5133,      -12.29062613,      -9.017319135,      -9.836050332,      -6.107890986
          0,           0,        5134,      -12.28699851,      -9.003686831,      -9.827212353,      -6.089721519
          0,           0,        5135,      -12.26869001,      -8.971858207,      -9.813946872,      -6.044793653
          0,           0,        5136,      -12.21287443,      -8.902637011,      -9.778313067,      -5.950116815
          0,           0,        5137,      -12.19087384,      -8.902230241,       -9.77177698,      -5.943427788
          0,           0,        5138,       -12.2380749,      -8.969069431,      -9.832942485,      -6.024194794
          0,           0,        5139,       -12.2380796,       -8.96907011,      -9.832961511,      -6.024196477
          0,           0,        5140,      -12.23808897,      -8.969071434,      -9.832999224,      -6.024199806
          0,           0,        5141,      -12.23810768,      -8.969074079,      -9.833074449,        -6.0242065
          0,           0,        5142,      -12.23814476,      -8.969079317,      -9.833223252,      -6.024219713
          0,           0,        5143,      -12.23821779,      -8.969089556,      -9.833514795,      -6.024245696
          0,           0,        5144,      -12.23835946,      -8.969109195,      -9.834074138,      -6.024295785
          0,           0,        5145,      -12.23862634,      -8.969145197,      -9.835105714,      -6.024389026
          0,           0,        5146,       -12.2391043,      -8.969206203,      -9.836875596,      -6.024551989
          0,           0,        5147,      -12.23989375,      -8.969294889,      -9.839566578,      -6.024807629
          0,           0,        5148,       -12.2410739,      -8.969390073,      -9.843071167,       -6.02514983
          0,           0,        5149,      -12.24270633,      -8.969416673,      -9.847356993,      -6.025517151
          0,           0,        5150,      -12.24484746,        -8.9691581,      -9.853448955,      -6.025710584
          0,           0,        5151,      -12.24735526,      -8.967989894,      -9.862263953,      -6.025055289
          0,           0,        5152,      -12.24957677,      -8.964444015,      -9.875453557,       -6.02175013
          0,           0,        5153,      -12.25268673,      -8.955958479,      -9.896537937,      -6.012771202
          0,           0,        5154,      -12.26533577,       -8.94274218,       -9.88875023,      -5.998250998
          0,           0,        5155,       -12.2756674,      -8.959302466,      -9.856804062,      -6.016561084
          0,           0,        5156,      -12.31501262,      -9.014515262,      -9.896022774,      -6.087275776
          0,           0,        5157,      -12.33318316,      -9.077155765,      -9.876118614,      -6.169667334
          0,           0,        5158,      -12.33318622,      -9.077154879,      -9.876129025,      -6.169667008
          0,           0,        5159,      -12.33319239,      -9.077153121,       -9.87614989,      -6.169666327
          0,           0,        5160,      -12.33320468,      -9.077149626,      -9.876191101,      -6.169665018
          0,           0,        5161,      -12.33322914,      -9.077142624,       -9.87627301,      -6.169662376
          0,           0,        5162,       -12.3332774,      -9.077128479,      -9.876434366,      -6.169656691
          0,           0,        5163,      -12.33337148,      -9.077099679,      -9.876746933,      -6.169644064
          0,           0,        5164,      -12.33355068,      -9.077040367,      -9.877334047,      -6.169614311
          0,           0,        5165,      -12.33387719,      -9.076915428,      -9.878376124,      -6.169538622
          0,           0,        5166,      -12.33442974,      -9.076645565,      -9.880044606,      -6.169336467
          0,           0,        5167,      -12.33526701,      -9.076051414,      -9.882294476,      -6.168796681
          0,           0,        5168,      -12.33636723,      -9.074739281,      -9.884581211,      -6.167422716
          0,           0,        5169,      -12.33753868,      -9.071855997,      -9.885684619,      -6.164105995
          0,           0,        5170,      -12.33798589,      -9.065565849,      -9.883157283,      -6.156327374
          0,           0,        5171,       -12.3343974,      -9.051887083,      -9.874253566,      -6.138081955
          0,           0,        5172,      -12.31607852,      -9.019912694,       -9.86103625,      -6.092927558
          0,           0,        5173,      -12.26071698,      -8.950888856,      -9.825857306,       -5.99847628
          0,           0,        5174,      -12.23908078,      -8.950967747,      -9.819307188,      -5.992342171
          0,           0,        5175,      -12.28598131,      -9.017517438,      -9.881109393,      -6.072817757
          0,           0,        5176,      -12.28598604,      -9.017518119,      -9.881128614,      -6.072819477
          0,           0,        5177,      -12.28599543,      -9.017519479,      -9.881166834,      -6.072822873
          0,           0,        5178,      -12.28601416,      -9.017522159,      -9.881242873,       -6.07282964
          0,           0,        5179,       -12.2860514,       -9.01752751,      -9.881393471,      -6.072843095
          0,           0,        5180,      -12.28612462,      -9.017537953,      -9.881688322,      -6.072869467
          0,           0,        5181,      -12.28626656,       -9.01755796,      -9.882253868,      -6.072920364
          0,           0,        5182,      -12.28653377,      -9.017594714,      -9.883295432,      -6.073015077
          0,           0,        5183,      -12.28701146,      -9.017657004,        -9.8850785,      -6.073180612
          0,           0,        5184,      -12.28779821,      -9.017747973,      -9.887774947,      -6.073440498
          0,           0,        5185,      -12.28896959,      -9.017847386,      -9.891238137,      -6.073789937
          0,           0,        5186,      -12.29058814,      -9.017882894,      -9.895345953,      -6.074172211
          0,           0,        5187,      -12.29272783,      -9.017641591,      -9.901007958,      -6.074396124
          0,           0,        5188,      -12.29524466,      -9.016484089,      -9.909264578,      -6.073763433
          0,           0,        5189,      -12.29742293,      -9.012886498,      -9.922073268,      -6.070385929
          0,           0,        5190,      -12.30024259,      -9.004129723,      -9.943032334,      -6.061015585
          0,           0,        5191,      -12.31220347,      -8.990438261,      -9.935522385,      -6.045837493
          0,           0,        5192,      -12.32295939,      -9.007215476,      -9.904345548,      -6.064442216
          0,           0,        5193,      -12.36228368,      -9.062716157,      -9.942832152,      -6.135547606
          0,           0,        5194,      -12.38024548,      -9.125309835,      -9.923365195,      -6.217853612
          0,           0,        5195,       -12.3802485,      -9.125308931,      -9.923375314,      -6.217853232
          0,           0,        5196,      -12.38025451,      -9.125307183,      -9.923395452,      -6.217852565
          0,           0,        5197,      -12.38026662,      -9.125303712,       -9.92343575,      -6.217851269
          0,           0,        5198,      -12.38029061,      -9.125296759,      -9.923515516,      -6.217848615
          0,           0,        5199,      -12.38033798,      -9.125282658,      -9.923672353,      -6.217842916
          0,           0,        5200,       -12.3804304,      -9.125254067,      -9.923975897,      -6.217830433
          0,           0,        5201,      -12.38060623,      -9.125195012,      -9.924545366,      -6.217800733
          0,           0,        5202,      -12.38092657,       -9.12507066,      -9.925553366,      -6.217725254
          0,           0,        5203,       -12.3814687,      -9.124801896,      -9.927160294,       -6.21752361
          0,           0,        5204,       -12.3822916,      -9.124209603,      -9.929316508,      -6.216985332
          0,           0,        5205,      -12.38337973,      -9.122899079,      -9.931508715,      -6.215613659
          0,           0,        5206,      -12.38455273,      -9.120011851,      -9.932585753,      -6.212293476
          0,           0,        5207,      -12.38502395,      -9.113703848,       -9.93009708,      -6.204493317
          0,           0,        5208,       -12.3815042,      -9.099993961,      -9.921262441,      -6.186211821
          0,           0,        5209,      -12.36337254,      -9.067973081,      -9.908141792,      -6.141011074
          0,           0,        5210,      -12.30805024,      -8.998705188,      -9.873134147,      -6.046274507
          0,           0,        5211,      -12.28648369,      -8.998580691,      -9.867191055,      -6.039930703
          0,           0,        5212,      -12.33334795,      -9.065564901,      -9.927696904,      -6.120894319
          0,           0,        5213,      -12.33335272,      -9.065565589,      -9.927716211,      -6.120896029
          0,           0,        5214,       -12.3333622,      -9.065566905,      -9.927754603,      -6.120899413
          0,           0,        5215,      -12.33338111,      -9.065569579,      -9.927831045,      -6.120906192
          0,           0,        5216,       -12.3334186,      -9.065574815,      -9.927982384,      -6.120919567
          0,           0,        5217,       -12.3334925,       -9.06558512,      -9.928278824,      -6.120945917
          0,           0,        5218,      -12.33363565,      -9.065604797,      -9.928846903,      -6.120996571
          0,           0,        5219,      -12.33390527,       -9.06564093,      -9.929893443,      -6.121090957
          0,           0,        5220,      -12.33438731,       -9.06570207,      -9.931685508,      -6.121255692
          0,           0,        5221,      -12.33518168,      -9.065790938,      -9.934398782,      -6.121514004
          0,           0,        5222,      -12.33636482,       -9.06588621,      -9.937902453,       -6.12185946
          0,           0,        5223,      -12.33799671,      -9.065912693,      -9.942130963,      -6.122230578
          0,           0,        5224,      -12.34014236,       -9.06565343,      -9.948087992,      -6.122429184
          0,           0,        5225,      -12.34267237,      -9.064477294,      -9.956713052,      -6.121771823
          0,           0,        5226,      -12.34492587,      -9.060889348,      -9.969721012,      -6.118418894
          0,           0,        5227,         -12.34801,      -9.052251746,      -9.990624728,       -6.10924164
          0,           0,        5228,      -12.36035213,       -9.03867017,      -9.982915878,      -6.094244578
          0,           0,        5229,      -12.37059903,      -9.055018916,        -9.9514881,      -6.112283447
          0,           0,        5230,      -12.40957957,      -9.110538579,        -9.9900859,      -6.183340732
          0,           0,        5231,      -12.42727141,      -9.173122104,      -9.970619686,      -6.265543418
          0,           0,        5232,      -12.42727432,      -9.173121196,      -9.970629437,      -6.265542995
          0,           0,        5233,      -12.42728019,      -9.173119344,      -9.970649067,      -6.265542159
          0,           0,        5234,        -12.427292,      -9.173115781,      -9.970687973,      -6.265540677
          0,           0,        5235,      -12.42731541,      -9.173108553,      -9.970765717,      -6.265537491
          0,           0,        5236,      -12.42736166,       -9.17309399,      -9.970918278,      -6.265530839
          0,           0,        5237,      -12.42745185,      -9.173064388,      -9.971213777,      -6.265516361
          0,           0,        5238,      -12.42762368,      -9.173003546,      -9.971768812,      -6.265483104
          0,           0,        5239,      -12.42793736,      -9.172876025,      -9.972753584,      -6.265401516
          0,           0,        5240,      -12.42847009,       -9.17260238,      -9.974330499,      -6.265190657
          0,           0,        5241,       -12.4292837,      -9.172004527,      -9.976464708,       -6.26464235
          0,           0,        5242,      -12.43036935,      -9.170692169,      -9.978673073,      -6.263268061
          0,           0,        5243,      -12.43155499,      -9.167815835,      -9.979825764,      -6.259967789
          0,           0,        5244,      -12.43206658,      -9.161543763,       -9.97745278,      -6.252229654
          0,           0,        5245,      -12.42866797,      -9.147922702,      -9.968710226,      -6.234096435
          0,           0,        5246,      -12.41088369,      -9.116118259,      -9.955670516,      -6.189227178
          0,           0,        5247,      -12.35612806,      -9.047111344,      -9.920997858,      -6.094811221
          0,           0,        5248,      -12.33470213,      -9.047078691,      -9.915526648,      -6.088576378
          0,           0,        5249,      -12.38132791,      -9.114007411,      -9.975966105,      -6.169505614
          0,           0,        5250,      -12.38133256,      -9.114008034,      -9.975985178,      -6.169507262
          0,           0,        5251,       -12.3813419,      -9.114009339,      -9.976022957,      -6.169510574
          0,           0,        5252,      -12.38136063,      -9.114011991,      -9.976098531,      -6.169517319
          0,           0,        5253,      -12.38139771,      -9.114017163,      -9.976247984,      -6.169530565
          0,           0,        5254,      -12.38147076,      -9.114027363,      -9.976540614,       -6.16955668
          0,           0,        5255,      -12.38161232,      -9.114046829,      -9.977101679,      -6.169606928
          0,           0,        5256,      -12.38187888,      -9.114082582,      -9.978134968,      -6.169700459
          0,           0,        5257,      -12.38235561,      -9.114143093,       -9.97990334,      -6.169863843
          0,           0,        5258,      -12.38314136,      -9.114231025,      -9.982576445,      -6.170120126
          0,           0,        5259,      -12.38431256,      -9.114325474,      -9.986014154,      -6.170463643
          0,           0,        5260,      -12.38593209,      -9.114352995,      -9.990120423,      -6.170835924
          0,           0,        5261,      -12.38807473,      -9.114100615,      -9.995839512,      -6.171045751
          0,           0,        5262,      -12.39061715,      -9.112935523,       -10.0041542,      -6.170407273
          0,           0,        5263,      -12.39287566,      -9.109332014,      -10.01693383,      -6.167034308
          0,           0,        5264,      -12.39585669,      -9.100554777,      -10.03770609,      -6.157659831
          0,           0,        5265,      -12.40781395,      -9.086641011,      -10.03006406,      -6.142211098
          0,           0,        5266,      -12.41819677,      -9.103002984,      -9.999138464,      -6.160270429
          0,           0,        5267,      -12.45700297,      -9.158706668,      -10.03714097,      -6.231548857
          0,           0,        5268,      -12.47447253,       -9.22125858,       -10.0180005,      -6.313663594
          0,           0,        5269,      -12.47447541,      -9.221257626,      -10.01801016,      -6.313663125
          0,           0,        5270,      -12.47448126,      -9.221255843,      -10.01802945,       -6.31366241
          0,           0,        5271,       -12.4744929,      -9.221252255,      -10.01806786,      -6.313660844
          0,           0,        5272,      -12.47451602,      -9.221245061,      -10.01814386,      -6.313657691
          0,           0,        5273,      -12.47456174,       -9.22123054,       -10.0182932,       -6.31365107
          0,           0,        5274,      -12.47465093,      -9.221201054,      -10.01858262,      -6.313636715
          0,           0,        5275,      -12.47482074,      -9.221140429,      -10.01912591,      -6.313603663
          0,           0,        5276,      -12.47513085,      -9.221013361,      -10.02008832,      -6.313522552
          0,           0,        5277,      -12.47565776,      -9.220740547,      -10.02162815,      -6.313312753
          0,           0,        5278,      -12.47646368,      -9.220144105,      -10.02371157,      -6.312766822
          0,           0,        5279,       -12.4775431,      -9.218833321,      -10.02588225,      -6.311396473
          0,           0,        5280,        -12.478731,      -9.215956953,      -10.02705496,      -6.308099908
          0,           0,        5281,      -12.47926717,      -9.209685706,      -10.02474728,      -6.300369682
          0,           0,        5282,       -12.4759547,      -9.196082097,      -10.01608063,       -6.28227414
          0,           0,        5283,       -12.4584188,      -9.164338436,      -10.00313252,      -6.237509384
          0,           0,        5284,      -12.40399167,       -9.09535802,      -9.968710725,      -6.143129254
          0,           0,        5285,      -12.38270004,       -9.09537595,      -9.963522607,      -6.136957854
          0,           0,        5286,      -12.42914839,      -9.162364894,      -10.02369131,      -6.217976256
          0,           0,        5287,      -12.42915311,      -9.162365556,      -10.02371053,      -6.217977939
          0,           0,        5288,      -12.42916256,      -9.162366881,      -10.02374893,      -6.217981343
          0,           0,        5289,      -12.42918135,      -9.162369481,      -10.02382524,       -6.21798804
          0,           0,        5290,      -12.42921869,      -9.162374698,      -10.02397625,      -6.218001375
          0,           0,        5291,      -12.42929222,      -9.162384885,      -10.02427167,      -6.218027595
          0,           0,        5292,      -12.42943462,       -9.16240433,      -10.02483813,      -6.218077976
          0,           0,        5293,      -12.42970274,       -9.16244007,      -10.02588089,      -6.218171877
          0,           0,        5294,      -12.43018191,      -9.162500452,      -10.02766345,      -6.218335735
          0,           0,        5295,       -12.4309705,      -9.162588089,      -10.03035226,      -6.218592363
          0,           0,        5296,      -12.43214356,      -9.162682037,      -10.03379222,      -6.218935857
          0,           0,        5297,      -12.43376231,      -9.162709077,      -10.03786209,      -6.219307779
          0,           0,        5298,      -12.43590519,      -9.162457269,      -10.04348208,      -6.219519135
          0,           0,        5299,      -12.43845628,      -9.161292286,      -10.05166221,      -6.218883554
          0,           0,        5300,      -12.44073989,       -9.15768167,      -10.06433002,      -6.215505925
          0,           0,        5301,      -12.44373981,      -9.148858253,      -10.08498961,      -6.206072483
          0,           0,        5302,      -12.45561909,      -9.134881048,       -10.0773735,      -6.190520994
          0,           0,        5303,      -12.46594056,      -9.151650252,      -10.04603557,      -6.209059512
          0,           0,        5304,      -12.50474016,      -9.207324358,      -10.08444497,      -6.280380765
          0,           0,        5305,      -12.52184382,      -9.269707367,      -10.06519546,      -6.362280692
          0,           0,        5306,       -12.5218469,      -9.269706496,      -10.06520568,       -6.36228038
          0,           0,        5307,      -12.52185299,      -9.269704736,      -10.06522592,      -6.362279773
          0,           0,        5308,      -12.52186528,      -9.269701283,      -10.06526662,      -6.362278574
          0,           0,        5309,      -12.52188967,      -9.269694363,      -10.06534696,      -6.362276074
          0,           0,        5310,      -12.52193788,      -9.269680393,      -10.06550476,      -6.362270886
          0,           0,        5311,      -12.52203188,       -9.26965201,      -10.06581059,      -6.362259196
          0,           0,        5312,      -12.52221088,      -9.269593405,      -10.06638508,      -6.362231224
          0,           0,        5313,      -12.52253739,      -9.269469915,      -10.06740245,      -6.362159073
          0,           0,        5314,      -12.52309111,      -9.269202936,      -10.06902695,      -6.361963825
          0,           0,        5315,      -12.52393415,      -9.268614555,      -10.07120917,      -6.361437634
          0,           0,        5316,      -12.52505275,      -9.267311843,       -10.0734246,      -6.360086925
          0,           0,        5317,      -12.52627051,      -9.264439042,      -10.07450588,      -6.356800898
          0,           0,        5318,      -12.52683154,      -9.258154501,      -10.07203386,      -6.349052691
          0,           0,        5319,      -12.52353861,      -9.244478655,      -10.06329185,      -6.330843743
          0,           0,        5320,      -12.50596379,      -9.212542201,      -10.05039162,      -6.285785126
          0,           0,        5321,       -12.4518129,      -9.143607761,      -10.01635936,      -6.191442731
          0,           0,        5322,      -12.43045909,      -9.143880111,      -10.00966763,      -6.185512334
          0,           0,        5323,      -12.47701756,      -9.210776821,      -10.07135441,      -6.266486056
          0,           0,        5324,      -12.47702222,      -9.210777436,       -10.0713734,      -6.266487685
          0,           0,        5325,      -12.47703164,      -9.210778775,      -10.07141163,      -6.266491099
          0,           0,        5326,      -12.47705045,      -9.210781472,      -10.07148745,      -6.266497882
          0,           0,        5327,      -12.47708765,      -9.210786706,      -10.07163784,      -6.266511306
          0,           0,        5328,      -12.47716092,      -9.210796987,      -10.07193236,      -6.266537715
          0,           0,        5329,      -12.47730293,      -9.210816655,      -10.07249704,      -6.266588519
          0,           0,        5330,      -12.47757023,      -9.210852757,      -10.07353637,      -6.266683147
          0,           0,        5331,      -12.47804805,      -9.210913975,      -10.07531415,      -6.266848621
          0,           0,        5332,      -12.47883465,      -9.211003171,      -10.07799656,      -6.267108441
          0,           0,        5333,      -12.48000511,      -9.211099841,      -10.08142674,      -6.267457804
