"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         676,      -5.195637087,      -1.865012453,      -3.083435387,       1.145356225
          0,           0,         677,       -5.19638852,      -1.865445819,      -3.086800075,       1.144932945
          0,           0,         678,      -5.196490237,      -1.865494197,      -3.087470373,       1.144869755
          0,           0,         679,      -5.196632583,      -1.865523682,      -3.088432479,       1.144797651
          0,           0,         680,      -5.196785646,      -1.865491956,      -3.090528626,       1.144765548
          0,           0,         681,      -5.197629284,      -1.866059116,      -3.092873348,       1.144257072
          0,           0,         682,      -5.197783618,      -1.866164056,      -3.092742324,        1.14415582
          0,           0,         683,      -5.198049429,      -1.866332468,      -3.092730027,       1.143985866
          0,           0,         684,      -5.198426991,      -1.866549679,      -3.093550252,       1.143762159
          0,           0,         685,      -5.199118804,      -1.867022331,      -3.095247174,       1.143338183
          0,           0,         686,      -5.199936395,      -1.867640542,       -3.09597247,       1.142794569
          0,           0,         687,      -5.200704254,      -1.868230698,      -3.096721761,       1.142263698
          0,           0,         688,      -5.201372312,      -1.868739865,      -3.097871093,       1.141784243
          0,           0,         689,      -5.201949439,      -1.869174016,      -3.099417632,       1.141351132
          0,           0,         690,      -5.202464071,       -1.86955958,      -3.101229332,       1.140945412
          0,           0,         691,      -5.202944033,      -1.869922657,      -3.103178304,       1.140549481
          0,           0,         692,      -5.203408934,      -1.870280998,      -3.105181828,       1.140152368
          0,           0,         693,      -5.203869423,      -1.870643475,      -3.107197646,       1.139749497
          0,           0,         694,      -5.204329233,      -1.871012589,      -3.109206736,       1.139340465
          0,           0,         695,      -5.204787852,      -1.871387418,      -3.111199622,       1.138926722
          0,           0,         696,      -5.205242687,      -1.871765767,      -3.113169902,       1.138510071
          0,           0,         697,      -5.208424133,      -1.874818301,      -3.105313398,       1.135698423
          0,           0,         698,      -5.208387048,      -1.874785208,      -3.110999885,       1.135683463
          0,           0,         699,      -5.208027862,      -1.874414356,      -3.117420795,       1.135902943
          0,           0,         700,      -5.207025467,       -1.87343007,      -3.124942875,       1.136616617
          0,           0,         701,      -5.206507306,      -1.873330886,      -3.100037555,       1.136788821
          0,           0,         702,      -5.205650465,      -1.872503792,      -3.112086728,       1.137455026
          0,           0,         703,      -5.205061576,      -1.871887062,      -3.118912219,       1.137937737
          0,           0,         704,      -5.206273004,      -1.872869395,      -3.119595533,        1.13700306
          0,           0,         705,      -5.209960838,      -1.876163588,      -3.120039146,       1.133947153
          0,           0,         706,      -5.210403916,      -1.876529606,      -3.120078348,       1.133587321
          0,           0,         707,      -5.211189741,      -1.877165771,      -3.120725932,       1.132944174
          0,           0,         708,      -5.212163848,      -1.877935061,      -3.124125113,       1.132119815
          0,           0,         709,      -5.212643065,      -1.878328439,      -3.131572519,       1.131611936
          0,           0,         710,      -5.212729816,      -1.878426849,      -3.135762125,       1.131422742
          0,           0,         711,      -5.212892477,      -1.878633433,      -3.136979696,       1.131158367
          0,           0,         712,      -5.213272101,       -1.87906289,      -3.136654731,       1.130692398
          0,           0,         713,      -5.213802833,      -1.879643002,      -3.136145357,       1.130076887
          0,           0,         714,      -5.214370637,      -1.880261461,      -3.136211381,       1.129410143
          0,           0,         715,      -5.214900711,      -1.880846344,      -3.137035823,         1.1287604
          0,           0,         716,      -5.218369383,      -1.884446074,       -3.12409353,       1.125361433
          0,           0,         717,       -5.21834856,      -1.884449783,      -3.131622104,       1.125300716
          0,           0,         718,       -5.21795716,      -1.884084339,       -3.13992658,       1.125483333
          0,           0,         719,       -5.21678572,      -1.883009766,      -3.149616821,       1.126220705
          0,           0,         720,      -5.217117451,      -1.883526104,      -3.152523627,       1.125582385
          0,           0,         721,      -5.217196351,      -1.883591806,      -3.153312284,       1.125486576
          0,           0,         722,      -5.217283364,      -1.883643206,       -3.15429525,       1.125356567
          0,           0,         723,      -5.217308257,      -1.883650546,      -3.156726749,        1.12521955
          0,           0,         724,      -5.218100813,      -1.884527036,      -3.158695697,       1.124312346
          0,           0,         725,      -5.218267112,      -1.884674026,      -3.158275822,       1.124158704
          0,           0,         726,      -5.218542405,      -1.884912666,      -3.157880857,       1.123893641
          0,           0,         727,      -5.218896094,      -1.885238362,       -3.15852904,       1.123509532
          0,           0,         728,       -5.21958024,       -1.88598752,      -3.159834294,       1.122722885
          0,           0,         729,      -5.220470585,      -1.886956873,      -3.159481201,       1.121746115
          0,           0,         730,      -5.221344047,      -1.887922799,      -3.159170655,       1.120753212
          0,           0,         731,       -5.22214223,      -1.888819608,      -3.159506255,       1.119795866
          0,           0,         732,      -5.222881215,      -1.889656979,      -3.160453588,        1.11886921
          0,           0,         733,      -5.223600602,      -1.890470521,      -3.161787173,       1.117949108
          0,           0,         734,      -5.224336347,      -1.891294121,      -3.163307042,       1.117012297
          0,           0,         735,      -5.225110622,      -1.892149221,      -3.164894196,       1.116044054
          0,           0,         736,       -5.22593207,      -1.893044708,      -3.166493293,       1.115038315
          0,           0,         737,      -5.226800135,      -1.893980984,      -3.168080483,       1.113994936
          0,           0,         738,      -5.227709721,      -1.894954358,      -3.169641883,       1.112916719
          0,           0,         739,      -5.232372066,      -1.899800213,      -3.153654136,        1.10826538
          0,           0,         740,      -5.232413771,      -1.899872644,      -3.162531335,       1.108126357
          0,           0,         741,      -5.232104105,      -1.899586685,       -3.17195737,       1.108199174
          0,           0,         742,      -5.231131025,      -1.898700959,      -3.182461854,       1.108705345
          0,           0,         743,      -5.232341019,      -1.900095215,      -3.183862761,        1.10718612
          0,           0,         744,      -5.232502246,      -1.900240446,      -3.184584566,        1.10700503
          0,           0,         745,      -5.232744808,      -1.900438198,      -3.185309056,       1.106714045
          0,           0,         746,      -5.233064596,      -1.900727534,      -3.187520242,       1.106272268
          0,           0,         747,      -5.234564976,      -1.902304233,      -3.188663283,       1.104652799
          0,           0,         748,      -5.234804092,      -1.902521412,      -3.188013263,       1.104425248
          0,           0,         749,      -5.235216985,      -1.902891416,      -3.187258781,       1.104019542
          0,           0,         750,      -5.235821321,      -1.903459065,      -3.187551641,        1.10337686
          0,           0,         751,      -5.237028554,      -1.904724823,       -3.18819753,       1.102058961
          0,           0,         752,      -5.238452701,      -1.906225124,      -3.186847119,       1.100541472
          0,           0,         753,      -5.239828342,      -1.907693281,      -3.185587701,       1.099036025
          0,           0,         754,      -5.241090172,       -1.90905458,      -3.185121781,       1.097602657
          0,           0,         755,      -5.242263415,      -1.910325878,      -3.185383181,       1.096230554
          0,           0,         756,      -5.243400411,       -1.91155446,      -3.186091955,        1.09488521
          0,           0,         757,      -5.244546328,      -1.912783431,      -3.187008973,        1.09353472
          0,           0,         758,      -5.245727037,      -1.914038714,      -3.187994595,       1.092159722
          0,           0,         759,       -5.24695057,      -1.915329617,      -3.188984129,        1.09075326
          0,           0,         760,      -5.248213698,      -1.916654783,      -3.189949307,       1.089316575
          0,           0,         761,      -5.249508347,      -1.918008113,      -3.190873974,       1.087854769
          0,           0,         762,      -5.250825767,      -1.919382614,      -3.191745776,        1.08637387
          0,           0,         763,      -5.252158628,       -1.92077229,      -3.192556108,       1.084879263
          0,           0,         764,      -5.253501804,       -1.92217286,      -3.193301584,       1.083374901
          0,           0,         765,      -5.254852275,      -1.923581712,      -3.193984183,       1.081863232
          0,           0,         766,      -5.256208493,       -1.92499742,      -3.194609783,       1.080345608
          0,           0,         767,      -5.257570001,      -1.926419466,      -3.195185946,       1.078822483
          0,           0,         768,      -5.258936967,      -1.927847885,       -3.19572011,       1.077293779
          0,           0,         769,      -5.260309768,      -1.929282902,      -3.196218542,       1.075759257
          0,           0,         770,      -5.261075429,      -1.930448246,      -3.166338918,       1.074638318
          0,           0,         771,      -5.264985977,      -1.933969922,      -3.180615011,        1.07099652
          0,           0,         772,      -5.261347997,      -1.930840227,      -3.200368958,       1.073654811
          0,           0,         773,      -5.269155147,      -1.938753166,       -3.17044886,       1.066295161
          0,           0,         774,      -5.269353713,      -1.939008758,      -3.181336461,       1.065996575
          0,           0,         775,       -5.26941465,      -1.939081219,      -3.191130045,       1.065725571
          0,           0,         776,      -5.269083829,      -1.938760691,      -3.201819967,       1.065656233
          0,           0,         777,      -5.271156287,      -1.940971964,       -3.20510549,       1.063308112
          0,           0,         778,      -5.271386042,      -1.941167715,      -3.206062561,       1.063060129
          0,           0,         779,      -5.271707842,      -1.941406534,      -3.207214237,       1.062690176
          0,           0,         780,       -5.27206162,      -1.941688446,      -3.210410533,       1.062202387
          0,           0,         781,      -5.273966206,      -1.943647273,      -3.211893764,        1.06020057
          0,           0,         782,      -5.274274469,      -1.943924842,      -3.210778049,       1.059910971
          0,           0,         783,      -5.274813974,      -1.944405045,      -3.209334029,       1.059391306
          0,           0,         784,      -5.275646354,      -1.945180626,      -3.208762138,       1.058542271
          0,           0,         785,      -5.277411603,      -1.946987408,      -3.207887791,       1.056721799
          0,           0,         786,      -5.277689312,      -1.947245016,      -3.206771864,       1.056462227
          0,           0,         787,      -5.278185444,       -1.94770513,      -3.205235598,       1.055987286
          0,           0,         788,      -5.278971129,      -1.948456889,      -3.203974604,        1.05519601
          0,           0,         789,      -5.280323298,      -1.949850397,      -3.202720061,       1.053772081
          0,           0,         790,      -5.285006964,      -1.954705018,      -3.190464621,       1.049143296
          0,           0,         791,      -5.285239561,      -1.954953948,      -3.193835105,       1.048868849
          0,           0,         792,      -5.285405047,      -1.955140284,      -3.197584394,       1.048581002
          0,           0,         793,      -5.285306081,      -1.955117218,      -3.202138043,        1.04839574
          0,           0,         794,      -5.286694865,      -1.956693572,      -3.201705963,       1.046725331
          0,           0,         795,      -5.286907329,      -1.956895067,      -3.201757143,       1.046500388
          0,           0,         796,      -5.287238947,      -1.957198976,      -3.201804749,       1.046130916
          0,           0,         797,      -5.287704903,      -1.957648347,      -3.202760846,       1.045559559
          0,           0,         798,      -5.289141685,      -1.959151757,      -3.202863483,       1.043987051
          0,           0,         799,      -5.289396862,      -1.959387909,      -3.202140942,        1.04374238
          0,           0,         800,      -5.289848361,       -1.95980371,      -3.201214019,       1.043299473
          0,           0,         801,      -5.290562925,      -1.960481567,      -3.200811921,        1.04256341
          0,           0,         802,      -5.291905244,       -1.96185004,      -3.200588367,       1.041148184
          0,           0,         803,      -5.297025332,      -1.967095559,      -3.188447037,        1.03614081
          0,           0,         804,      -5.297271467,      -1.967355119,      -3.192532328,       1.035851868
          0,           0,         805,      -5.297421501,       -1.96751808,      -3.197131684,       1.035576386
          0,           0,         806,      -5.296517752,       -1.96707305,       -3.17108787,       1.035971613
          0,           0,         807,      -5.300937963,      -1.971139307,      -3.183107346,       1.031763157
          0,           0,         808,      -5.299647536,      -1.969932927,      -3.196270988,       1.032816904
          0,           0,         809,       -5.29762713,       -1.96806901,      -3.206131182,       1.034444771
          0,           0,         810,      -5.296264732,      -1.966850256,        -3.2079542,       1.035494031
          0,           0,         811,      -5.299153214,       -1.96973155,      -3.199701813,       1.032794643
          0,           0,         812,       -5.29962822,      -1.970180266,      -3.198255136,        1.03236679
          0,           0,         813,      -5.300592845,      -1.971078612,      -3.195961645,       1.031492583
          0,           0,         814,      -5.302335432,      -1.972696411,      -3.194046655,          1.029883
          0,           0,         815,      -5.304918492,       -1.97517151,      -3.194539787,       1.027392315
          0,           0,         816,      -5.310374613,       -1.98070208,      -3.187011328,       1.022057078
          0,           0,         817,      -5.310605787,      -1.980936128,      -3.192010553,       1.021778811
          0,           0,         818,      -5.310622418,      -1.980945694,      -3.197976021,       1.021619414
          0,           0,         819,      -5.310014252,      -1.980391083,      -3.205403648,       1.021891276
          0,           0,         820,      -5.311248911,      -1.981778096,      -3.206178242,       1.020411348
          0,           0,         821,      -5.311469057,      -1.981977492,      -3.206269066,       1.020185417
          0,           0,         822,      -5.311805452,      -1.982266673,      -3.206320511,       1.019824583
          0,           0,         823,      -5.312303813,      -1.982720216,      -3.207176825,       1.019251025
          0,           0,         824,      -5.314146756,        -1.9845795,      -3.206320298,       1.017372562
          0,           0,         825,      -5.314449716,      -1.984855939,      -3.205541662,       1.017091122
          0,           0,         826,      -5.314979394,      -1.985335023,      -3.204517975,       1.016589109
          0,           0,         827,      -5.315805948,      -1.986101153,      -3.203996116,       1.015771571
          0,           0,         828,      -5.317405729,      -1.987690333,      -3.203358186,       1.014161294
          0,           0,         829,      -5.322937869,      -1.993705009,      -3.159237345,        1.00871262
          0,           0,         830,      -5.324567311,      -1.995164828,       -3.17627164,       1.007212221
          0,           0,         831,      -5.325854008,      -1.996113493,      -3.187451922,       1.006030699
          0,           0,         832,      -5.320302494,      -1.991035241,      -3.211481357,       1.010498644
          0,           0,         833,      -5.321593157,      -1.992481953,      -3.206250082,       1.009145032
          0,           0,         834,      -5.322009698,      -1.992878917,      -3.205645492,       1.008761496
          0,           0,         835,      -5.322894897,      -1.993689783,      -3.203831283,       1.007948398
          0,           0,         836,      -5.324628025,      -1.995272003,      -3.202456007,       1.006332434
          0,           0,         837,      -5.327924988,      -1.998429065,      -3.202459413,        1.00319094
          0,           0,         838,      -5.328339901,      -1.998795751,      -3.202133839,        1.00281314
          0,           0,         839,      -5.329036487,      -1.999400169,      -3.202022367,       1.002167832
          0,           0,         840,      -5.329952152,      -2.000200098,      -3.203390778,       1.001273361
          0,           0,         841,      -5.331295629,      -2.001500562,      -3.205794608,      0.9998863096
          0,           0,         842,      -5.337735853,      -2.007959659,      -3.191954465,      0.9938085827
          0,           0,         843,      -5.337913943,      -2.008152008,      -3.197681483,      0.9935729743
          0,           0,         844,       -5.33776654,      -2.008005438,      -3.203823955,      0.9935583161
          0,           0,         845,      -5.336988546,      -2.007271293,      -3.210474348,      0.9940054386
          0,           0,         846,      -5.338922326,      -2.009290814,      -3.208573358,      0.9919958177
          0,           0,         847,      -5.339165351,      -2.009505226,      -3.208917669,      0.9917553268
          0,           0,         848,      -5.339508465,      -2.009778288,      -3.209170002,      0.9914014993
          0,           0,         849,      -5.339954296,       -2.01014113,      -3.210379536,      0.9909011805
          0,           0,         850,      -5.341978787,       -2.01212629,      -3.209812453,      0.9889201411
          0,           0,         851,      -5.342310633,      -2.012419392,       -3.20901228,      0.9886217895
          0,           0,         852,      -5.341991659,      -2.012510289,      -3.176284294,      0.9887215714
          0,           0,         853,      -5.346382669,      -2.016141779,      -3.195975638,      0.9849629266
          0,           0,         854,      -5.342598697,      -2.012764942,      -3.210444574,        0.98796285
          0,           0,         855,      -5.351061217,      -2.021135817,      -3.187829569,      0.9803207345
          0,           0,         856,      -5.351357894,      -2.021461458,      -3.194565899,       0.979981797
          0,           0,         857,      -5.351536735,      -2.021628929,      -3.200718281,      0.9796880669
          0,           0,         858,      -5.351369596,      -2.021432718,      -3.207371942,      0.9796123052
          0,           0,         859,      -5.353731715,      -2.023812116,      -3.207997565,       0.977226234
          0,           0,         860,      -5.353992439,      -2.024025575,      -3.208786549,      0.9769726339
          0,           0,         861,      -5.354311924,      -2.024238058,      -3.209831522,      0.9766459433
          0,           0,         862,      -5.354550359,      -2.024354186,      -3.212510913,      0.9763375825
          0,           0,         863,      -5.356317852,      -2.026058579,      -3.213646681,       0.974608005
          0,           0,         864,      -5.356659639,      -2.026350583,      -3.212705141,       0.974307366
          0,           0,         865,      -5.357240878,      -2.026836889,      -3.211488946,      0.9737875867
          0,           0,         866,      -5.358116126,      -2.027588719,      -3.210941654,      0.9729725546
          0,           0,         867,      -5.360024383,      -2.029405972,       -3.21014957,      0.9711683006
          0,           0,         868,      -5.368696295,      -2.037983501,      -3.190129389,      0.9632536906
          0,           0,         869,      -5.368776991,      -2.038093623,      -3.198157137,       0.963094087
          0,           0,         870,      -5.368230618,      -2.037563345,      -3.206374893,        0.96341638
          0,           0,         871,      -5.366574654,      -2.035973153,      -3.214775149,      0.9646361123
          0,           0,         872,      -5.368332089,      -2.037805532,       -3.21285324,      0.9628630354
          0,           0,         873,      -5.368536467,      -2.037971669,      -3.213374492,      0.9626630794
          0,           0,         874,      -5.368780128,      -2.038116743,      -3.213728287,      0.9624130407
          0,           0,         875,      -5.369033238,      -2.038245404,      -3.215245318,      0.9621150084
          0,           0,         876,      -5.371233995,      -2.040349792,      -3.214919062,      0.9600500773
          0,           0,         877,      -5.371601714,      -2.040663595,      -3.213990719,      0.9597309752
          0,           0,         878,      -5.372219565,      -2.041175134,      -3.212782799,      0.9591870105
          0,           0,         879,      -5.373112248,      -2.041925214,      -3.212379028,      0.9583697721
          0,           0,         880,      -5.375034133,      -2.043735615,      -3.211955456,      0.9565762583
          0,           0,         881,      -5.377379579,      -2.045982121,      -3.209461066,        0.95440875
          0,           0,         882,      -5.379580642,      -2.048110993,      -3.207059223,      0.9523455133
          0,           0,         883,      -5.388120371,      -2.056624925,      -3.185713409,      0.9445653027
          0,           0,         884,      -5.388023499,      -2.056577363,      -3.195413958,        0.94454222
          0,           0,         885,      -5.386984946,      -2.055563905,         -3.205414,      0.9452731962
          0,           0,         886,      -5.384313749,      -2.052975909,      -3.215983231,      0.9473702748
          0,           0,         887,      -5.385574205,      -2.054302289,      -3.215380183,      0.9460912817
          0,           0,         888,      -5.385753974,      -2.054433322,      -3.215856418,      0.9459182706
          0,           0,         889,      -5.385954857,      -2.054509631,      -3.216138985,      0.9457193782
          0,           0,         890,      -5.386155035,      -2.054548637,      -3.217816626,      0.9454941927
          0,           0,         891,      -5.388577661,      -2.056826056,      -3.217887593,      0.9432875223
          0,           0,         892,      -5.388977184,      -2.057160898,       -3.21689288,      0.9429480413
          0,           0,         893,      -5.389642868,       -2.05769859,      -3.215615539,      0.9423757677
          0,           0,         894,      -5.390576784,      -2.058459927,      -3.215268652,      0.9415437504
          0,           0,         895,      -5.392592445,       -2.06033366,      -3.214996776,      0.9397035872
          0,           0,         896,      -5.392950747,      -2.060639511,      -3.213966064,      0.9394015955
          0,           0,         897,      -5.393568793,      -2.061160379,      -3.212564954,      0.9388732093
          0,           0,         898,      -5.394485847,      -2.061942437,      -3.211488969,      0.9380629813
          0,           0,         899,      -5.396032535,      -2.063376002,      -3.210586683,       0.936641769
          0,           0,         900,      -5.402049522,      -2.069258189,      -3.199574614,      0.9312205763
          0,           0,         901,      -5.402324169,      -2.069520499,      -3.202348156,      0.9309399082
          0,           0,         902,      -5.402375409,      -2.069543866,      -3.205530213,      0.9308147283
          0,           0,         903,      -5.401731194,      -2.068917892,      -3.209599585,      0.9312324278
          0,           0,         904,      -5.402675323,      -2.069935612,      -3.209177475,      0.9302265547
          0,           0,         905,      -5.402882898,      -2.070105943,      -3.209155186,      0.9300385008
          0,           0,         906,        -5.4031361,      -2.070281692,      -3.209139076,       0.929800718
          0,           0,         907,      -5.403328161,       -2.07038203,      -3.209985018,       0.929583879
          0,           0,         908,      -5.404531594,      -2.071525624,      -3.210038958,      0.9284319247
          0,           0,         909,      -5.404823564,      -2.071771363,      -3.209324912,      0.9281841965
          0,           0,         910,      -5.405312013,      -2.072173172,      -3.208404479,      0.9277638909
          0,           0,         911,      -5.406004068,      -2.072746733,      -3.207964916,      0.9271453617
          0,           0,         912,      -5.407304272,       -2.07394839,      -3.207719807,      0.9259413682
          0,           0,         913,      -5.413446344,      -2.079941696,      -3.196505574,      0.9204257884
          0,           0,         914,       -5.41250657,      -2.079656392,      -3.169534708,      0.9209877021
          0,           0,         915,      -5.415633947,      -2.082301732,      -3.191611806,      0.9181902822
          0,           0,         916,      -5.414573356,      -2.081074324,      -3.190927331,      0.9189911128
          0,           0,         917,      -5.403585248,      -2.071319349,      -3.212446801,      0.9281763863
          0,           0,         918,      -5.404277845,      -2.071908592,      -3.212848697,      0.9276451661
          0,           0,         919,      -5.405536731,      -2.073017076,       -3.21074245,      0.9266568633
          0,           0,         920,      -5.408416158,      -2.075612955,      -3.205577985,      0.9242588313
          0,           0,         921,      -5.414217581,       -2.08093884,        -3.2004424,      0.9191979815
          0,           0,         922,      -5.414845705,      -2.081480914,      -3.200018751,      0.9186590813
          0,           0,         923,      -5.415955947,      -2.082419455,      -3.199825194,      0.9176986289
          0,           0,         924,      -5.417432922,        -2.0836428,      -3.201471721,      0.9163865684
          0,           0,         925,      -5.418723288,      -2.084756755,      -3.205921163,      0.9151415497
          0,           0,         926,      -5.423573499,      -2.089534784,      -3.200092994,      0.9107072898
          0,           0,         927,      -5.423705767,      -2.089656646,      -3.203863709,       0.910538259
          0,           0,         928,      -5.423346883,      -2.089275646,      -3.208387627,      0.9107552936
          0,           0,         929,      -5.421849129,      -2.087841673,      -3.213948585,       0.911904756
          0,           0,         930,      -5.422400332,      -2.088510039,      -3.213149912,      0.9112795567
          0,           0,         931,      -5.422586471,      -2.088657061,      -3.213205027,      0.9111122601
          0,           0,         932,      -5.422773972,      -2.088763689,      -3.213240624,       0.910936257
          0,           0,         933,      -5.422818974,      -2.088723452,      -3.214083667,      0.9108564505
          0,           0,         934,      -5.424038404,      -2.089897741,      -3.213459858,       0.909718085
          0,           0,         935,      -5.424339478,       -2.09014949,      -3.212762828,      0.9094663449
          0,           0,         936,      -5.424817592,      -2.090536255,      -3.211863111,       0.909061233
          0,           0,         937,      -5.424126565,      -2.090445025,      -3.179506754,        0.90942095
          0,           0,         938,      -5.430747081,      -2.095950989,      -3.194011518,      0.9038008559
          0,           0,         939,      -5.425879331,      -2.092125208,      -3.198401056,      0.9076801902
          0,           0,         940,      -5.426714334,      -2.092898544,      -3.203549821,      0.9069572893
          0,           0,         941,      -5.427474442,      -2.093591507,      -3.206911822,      0.9062847475
          0,           0,         942,       -5.42838685,      -2.094400611,      -3.208110936,       0.905435066
          0,           0,         943,      -5.431684425,      -2.097588802,      -3.205818907,      0.9024092826
          0,           0,         944,      -5.431985334,      -2.097828062,      -3.206741137,      0.9021360579
          0,           0,         945,      -5.432298698,      -2.098011058,       -3.20830353,      0.9018381645
          0,           0,         946,      -5.432086454,      -2.097670911,      -3.212166532,      0.9019488238
          0,           0,         947,      -5.432112469,      -2.097711099,      -3.216167703,      0.9017922308
          0,           0,         948,      -5.432352997,       -2.09789081,      -3.215650123,      0.9015956438
          0,           0,         949,       -5.43268625,      -2.098117875,      -3.215103781,       0.901320606
          0,           0,         950,      -5.432978016,      -2.098292225,       -3.21529844,      0.9010611311
          0,           0,         951,      -5.433765252,      -2.099028505,      -3.215320986,      0.9003207303
          0,           0,         952,      -5.440936291,      -2.106075382,      -3.199978993,      0.8939773594
          0,           0,         953,      -5.440996405,      -2.106158098,      -3.205201834,      0.8938557825
          0,           0,         954,      -5.440349968,      -2.105545485,      -3.210899221,      0.8942914013
          0,           0,         955,      -5.438167704,      -2.103516636,      -3.217252915,      0.8959941571
          0,           0,         956,      -5.438245255,      -2.103820843,      -3.216001796,      0.8957657978
          0,           0,         957,      -5.438344375,      -2.103887338,      -3.216396334,      0.8956705829
          0,           0,         958,      -5.438315916,       -2.10378426,      -3.216809405,      0.8956772811
          0,           0,         959,      -5.436506303,      -2.102685065,      -3.184823329,      0.8969516917
          0,           0,         960,      -5.443013848,      -2.108104187,      -3.197844759,      0.8914063975
          0,           0,         961,      -5.440915197,      -2.106153142,      -3.208784652,      0.8931752727
          0,           0,         962,      -5.437420678,      -2.102946139,      -3.218140797,      0.8961119991
          0,           0,         963,      -5.433991436,      -2.099816681,      -3.220899839,      0.8990654035
          0,           0,         964,      -5.435625048,      -2.101408344,      -3.214145359,      0.8977799255
          0,           0,         965,      -5.447845065,       -2.11318071,      -3.190841825,      0.8871137557
          0,           0,         966,      -5.448131884,      -2.113461779,      -3.197607663,      0.8867933923
          0,           0,         967,      -5.447845497,      -2.113138338,      -3.205024042,      0.8869062352
          0,           0,         968,      -5.445583632,      -2.110959411,      -3.214539109,      0.8886387295
          0,           0,         969,       -5.44435433,      -2.110031914,       -3.21857871,       0.889476882
          0,           0,         970,      -5.444377498,      -2.110005296,      -3.219146784,      0.8894494673
          0,           0,         971,      -5.444160337,      -2.109686948,      -3.219945088,      0.8896253982
          0,           0,         972,      -5.443351679,      -2.108806098,      -3.222078198,      0.8902855911
          0,           0,         973,      -5.443865002,      -2.109344468,      -3.222311421,      0.8897706974
          0,           0,         974,      -5.444158651,      -2.109579609,      -3.221311079,      0.8895320652
          0,           0,         975,      -5.444611808,      -2.109924158,      -3.220000671,      0.8891593153
          0,           0,         976,      -5.445132284,      -2.110317173,      -3.219267236,      0.8887091549
          0,           0,         977,      -5.446302034,      -2.111428921,      -3.218293323,       0.887641715
          0,           0,         978,      -5.454461759,      -2.119528879,      -3.199785251,      0.8804310026
          0,           0,         979,      -5.454314388,      -2.119439567,      -3.206899233,      0.8804674939
          0,           0,         980,      -5.453059633,      -2.118270667,      -3.214385039,      0.8813968151
          0,           0,         981,      -5.449653417,      -2.115108695,      -3.222300361,      0.8841276197
          0,           0,         982,      -5.447599442,      -2.114205225,      -3.186618749,      0.8854991803
          0,           0,         983,       -5.45140683,      -2.116930096,      -3.217610617,      0.8824861208
          0,           0,         984,      -5.449279654,      -2.114912707,      -3.222493368,      0.8842308926
          0,           0,         985,      -5.446501524,      -2.112294755,      -3.225858802,      0.8865518415
          0,           0,         986,      -5.447083809,      -2.112943782,      -3.223599786,      0.8860386984
          0,           0,         987,      -5.447443215,      -2.113246733,      -3.222309538,      0.8857482105
          0,           0,         988,      -5.448113426,      -2.113793987,      -3.220394211,      0.8851980722
          0,           0,         989,      -5.449168412,      -2.114664026,      -3.218996096,      0.8842991168
          0,           0,         990,      -5.451046433,      -2.116400576,      -3.218268724,      0.8826150021
          0,           0,         991,      -5.459651338,      -2.124968375,       -3.20045255,       0.874973673
          0,           0,         992,      -5.459405992,      -2.124791961,      -3.208480447,      0.8750825495
          0,           0,         993,      -5.457845073,      -2.123322299,      -3.216906681,       0.876263314
          0,           0,         994,       -5.45380858,       -2.11954772,      -3.225793286,      0.8795332958
          0,           0,         995,      -5.453008077,      -2.119100629,      -3.224309195,      0.8800925312
          0,           0,         996,       -5.45301318,       -2.11907113,      -3.224689363,      0.8800778099
          0,           0,         997,      -5.452794136,      -2.118757548,      -3.224892894,      0.8802542297
          0,           0,         998,      -5.452054349,      -2.117936714,      -3.226265086,      0.8808595454
          0,           0,         999,      -5.452135059,      -2.117971302,      -3.225546734,       0.880806999
          0,           0,        1000,      -5.452166422,      -2.117973597,      -3.225128349,      0.8807853171
          0,           0,        1001,      -5.452184641,      -2.117981738,      -3.224968531,       0.880773446
          0,           0,        1002,      -5.452208522,      -2.117980551,      -3.224614257,       0.880756693
          0,           0,        1003,      -5.452208872,      -2.117980706,      -3.224611097,      0.8807564664
          0,           0,        1004,      -5.452209223,      -2.117980861,      -3.224607938,      0.8807562397
          0,           0,        1005,      -5.452209574,      -2.117981016,       -3.22460478,      0.8807560129
          0,           0,        1006,      -5.452209924,      -2.117981171,      -3.224601623,      0.8807557859
          0,           0,        1007,      -5.452210275,      -2.117981326,      -3.224598467,      0.8807555589
          0,           0,        1008,      -5.452210626,      -2.117981482,      -3.224595311,      0.8807553318
          0,           0,        1009,      -5.452210977,      -2.117981637,      -3.224592156,      0.8807551045
          0,           0,        1010,      -5.452211329,      -2.117981792,      -3.224589003,      0.8807548772
          0,           0,        1011,       -5.45221168,      -2.117981948,       -3.22458585,      0.8807546497
          0,           0,        1012,      -5.452212032,      -2.117982104,      -3.224582697,      0.8807544221
          0,           0,        1013,      -5.452212383,      -2.117982259,      -3.224579546,      0.8807541944
          0,           0,        1014,      -5.452212735,      -2.117982415,      -3.224576396,      0.8807539667
          0,           0,        1015,      -5.452213433,      -2.117982722,      -3.224570136,      0.8807535157
          0,           0,        1016,      -5.452214806,      -2.117983319,      -3.224557784,      0.8807526322
          0,           0,        1017,      -5.452217461,      -2.117984446,      -3.224533758,      0.8807509363
          0,           0,        1018,      -5.450739269,      -2.117329158,      -3.190096946,       0.881772931
